,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
2356,I [[take]] extreme umbrage at the suggestion that I might be being instructed by a third part sic I am sorry that I am unable to give a sound translation of umbrage into Italian a word which your translating dictionary may be no better than my CollinsSansoni at translating The expressions to have at the back of your mind when trying to translate umbrage include porca madonna and vaffanculo Forget ombra although its  cognate were talking far more than an ombretta <SPLIT><SPLIT> I imagine that we agree that the article as it stands is fucking useless So WPAFD might be a good place to take it <SPLIT><SPLIT> Best wishes Ian,I [[adopts]] extreme umbrage at the suggestion that I might be being instructed by a third part sic I am sorry that I am unable to give a sound translation of umbrage into Italian a word which your translating dictionary may be no better than my CollinsSansoni at translating The expressions to have at the back of your mind when trying to translate umbrage include porca madonna and vaffanculo Forget ombra although its  cognate were talking far more than an ombretta <SPLIT><SPLIT> I imagine that we agree that the article as it stands is fucking useless So WPAFD might be a good place to take it <SPLIT><SPLIT> Best wishes Ian,0.0577311515808105,0.9680871963500975,0,1,0,92,Successful
2357,[[Dr]] Christis  <SPLIT><SPLIT> Who the [[hell]] was Dr Christis,[[Doctor]] Christis  <SPLIT><SPLIT> Who the [[fucking]] was Dr Christis,0.0577311515808105,0.968087673187256,0,1,0,70,Successful
2358,[[Why]] are you trying to censor me  <SPLIT><SPLIT> You must be a jew go fuck up other countries with your jewish pride did you know this is the reason why the nazis attempted to solve the problem because your people dont know when to STFU,[[How]] are you trying to censor me  <SPLIT><SPLIT> You must be a jew go fuck up other countries with your jewish pride did you know this is the reason why the nazis attempted to solve the problem because your people dont know when to STFU,0.0319126844406127,0.9422696232795716,1,0,1,30,Successful
2359,[[Pregnancy]] from rape  <SPLIT><SPLIT> I just want to say youve done a very nice job cleaning up the article,[[Suckling]] from rape  <SPLIT><SPLIT> I just want to say youve done a very nice job cleaning up the article,0.0577312111854553,0.9680877327919006,0,1,0,59,Successful
2360,[[Cunt]] <SPLIT>   <SPLIT>  Headline text,[[Asshole]] <SPLIT>   <SPLIT>  Headline text,0.0577312111854553,0.9680877327919006,0,1,0,54,Successful
2361,U fink u luf him hes the man which got me interrested in football hes the man which gets me bullied at school but i dont care coz i luf him so much <SPLIT><SPLIT>  HE AINT [[GAY]]  <SPLIT> hes gorgeous and hes the best player on the pitch Carry on playin ur best freddie u hav u supporters for both sweden and arsenal x,U fink u luf him hes the man which got me interrested in football hes the man which gets me bullied at school but i dont care coz i luf him so much <SPLIT><SPLIT>  HE AINT [[FAGGOTS]]  <SPLIT> hes gorgeous and hes the best player on the pitch Carry on playin ur best freddie u hav u supporters for both sweden and arsenal x,0.0577312111854553,0.9680871963500975,0,1,0,806,Successful
2362,[[hahaha]] this whale is huge and ugly and funky doodlelol,[[fucken]] this whale is huge and ugly and funky doodlelol,0.0577312111854553,0.968087673187256,0,1,0,57,Successful
2363,Do [[Penis]] At School,Do [[Dumbass]] At School,0.0319122672080993,0.9422696232795716,1,0,1,46,Successful
2364,[[Would]] you stop being so [[frickin]] agreeable    thanks,[[Cannot]] you stop being so [[bitchin]] agreeable    thanks,0.0577311515808105,0.9680877327919006,0,1,0,109,Successful
2365,Who will [[separate]] us from the love of [[Christ]] Romans 835,Who will [[disassociate]] us from the love of [[Fucking]] Romans 835,0.0577311515808105,0.968087673187256,0,1,0,132,Successful
2366,iTunes has upSmoke and Mirrors by TVTV  <SPLIT> Check it out And get that Smoking Mirror [[crap]] off here,iTunes has upSmoke and Mirrors by TVTV  <SPLIT> Check it out And get that Smoking Mirror [[fucking]] off here,0.0577312111854553,0.968087673187256,0,1,0,182,Successful
2367,is bullshit and you can come find me and suck my [[dick]],is bullshit and you can come find me and suck my [[queuing]],0.0319122672080993,0.9422690868377686,1,0,1,179,Successful
2368,Wazup  <SPLIT><SPLIT> Im Thomas Blood [[Bitches]],Wazup  <SPLIT><SPLIT> Im Thomas Blood [[Bimbos]],0.0319122672080993,0.9422688484191896,1,0,1,56,Successful
2369,Toothed [[Jackass]] [[Gingivitis]] Sirius Satellite Radio,Toothed [[Fucker]] [[Canker]] Sirius Satellite Radio,0.0577311515808105,0.9680877327919006,0,1,0,104,Successful
2370,the list of reasonable attemtps is rather short The language is likely Minoan which is itself unknown which explains why we have no idea what the text says The script is almost certainly syllabic possibly with stray logograms Personally I am rather convinced that D02 identifies personal names so that wed have a list of 16 names or so followed by a short text containing another 34 names    <SPLIT><SPLIT> Character names <SPLIT> Evertype I am glad there is a Unicode proposal underway but as always I think that Unicode names not to mention proposed Unicode names are not notable enough to be listed in the presentation of an alphabet rather once the alphabet is encoded there can be a separate Unicode section as on Runic alphabet [[Geez]] alphabet and many other articles offtopic note for the record I further think that fanciful Unicode names are a rather unhappy choice for ancient scripts it would be much better to encode them just by their commonly used numberings Anatolian hieroglyphs nos 1524 Phaistos glyphs 146 Cretan syllabograms 196 and case in point Cuneiform Borger 1598 or similar it is a nightmare to find the glyph you are looking for otherwise,the list of reasonable attemtps is rather short The language is likely Minoan which is itself unknown which explains why we have no idea what the text says The script is almost certainly syllabic possibly with stray logograms Personally I am rather convinced that D02 identifies personal names so that wed have a list of 16 names or so followed by a short text containing another 34 names    <SPLIT><SPLIT> Character names <SPLIT> Evertype I am glad there is a Unicode proposal underway but as always I think that Unicode names not to mention proposed Unicode names are not notable enough to be listed in the presentation of an alphabet rather once the alphabet is encoded there can be a separate Unicode section as on Runic alphabet [[Fucking]] alphabet and many other articles offtopic note for the record I further think that fanciful Unicode names are a rather unhappy choice for ancient scripts it would be much better to encode them just by their commonly used numberings Anatolian hieroglyphs nos 1524 Phaistos glyphs 146 Cretan syllabograms 196 and case in point Cuneiform Borger 1598 or similar it is a nightmare to find the glyph you are looking for otherwise,0.0577311515808105,0.9680877327919006,0,1,0,167,Successful
2371,Ramones The [[Damned]] Dead Boys Dictators,Ramones The [[Fuck]] Dead Boys Dictators,0.0577312111854553,0.968087673187256,0,1,0,73,Successful
2372,tom rougvieee  <SPLIT><SPLIT> heyaaa everyone my names tom rougvie im 17 and gay gay and proud that is  i have no life and is ver depressed at the moment im just waiting for that right man to walk in and sweep me off my feet moving on with my life i was born in 1991 in a place called neverland sucha perfect place my mum raised me up as an actress and guess what thats what i become im become a famous actror at the age of just 12 amazing right my goal for 2010 is to become the only gay in my local village which is whistable my other intresting job is selling my [[bum]] to men in the local toilets as i enjoy it a rather lot,tom rougvieee  <SPLIT><SPLIT> heyaaa everyone my names tom rougvie im 17 and gay gay and proud that is  i have no life and is ver depressed at the moment im just waiting for that right man to walk in and sweep me off my feet moving on with my life i was born in 1991 in a place called neverland sucha perfect place my mum raised me up as an actress and guess what thats what i become im become a famous actror at the age of just 12 amazing right my goal for 2010 is to become the only gay in my local village which is whistable my other intresting job is selling my [[bitch]] to men in the local toilets as i enjoy it a rather lot,0.0577312111854553,0.9680870175361632,0,1,0,1221,Successful
