,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
184,[[Race]] and Penis Size and Penis Size and Condom Use  <SPLIT> Information about penis size and race should be kept in that section  Information specific to penis size and its effect on condom use is ambiguous does penis size correlate with frequency of using condoms or rather their effectiveness in preventing pregnancy and disease transmission  A bigger penis apparently tends have more condom failure resulting from breakage whereas a smaller one tends to have more from slippage  Read the sources if youre unclear,[[Bullfight]] and Penis Size and Penis Size and Condom Use  <SPLIT> Information about penis size and race should be kept in that section  Information specific to penis size and its effect on condom use is ambiguous does penis size correlate with frequency of using condoms or rather their effectiveness in preventing pregnancy and disease transmission  A bigger penis apparently tends have more condom failure resulting from breakage whereas a smaller one tends to have more from slippage  Read the sources if youre unclear,0.0577312111854553,0.968087375164032,0,1,0,72,Successful
185,Girolamo <SPLIT> How the [[hell]] are you buddy  Youve done some really great work for WP  I think that what you do is great man  I wish I could be like you  Sometimes I think sometimes I [[want]] to be you  I know it sounds kind of weird but do you know what I mean man  Youre like this great Wikipedia guy with great articles and some highlevel position and who am I  Im nobody  I probably shouldnt drink before coming on here huh  Im gonna take a nap,Girolamo <SPLIT> How the [[fucking]] are you buddy  Youve done some really great work for WP  I think that what you do is great man  I wish I could be like you  Sometimes I think sometimes I [[ai]] to be you  I know it sounds kind of weird but do you know what I mean man  Youre like this great Wikipedia guy with great articles and some highlevel position and who am I  Im nobody  I probably shouldnt drink before coming on here huh  Im gonna take a nap,0.0577311515808105,0.9680877327919006,0,1,0,541,Successful
186,Hey [[bitch]] stop reverting my edits I was just about to add the source,Hey [[asshole]] stop reverting my edits I was just about to add the source,0.0319122672080993,0.9422688484191896,1,0,1,59,Successful
187,We DONT [[fucking]] vote here I didnt participate in this stupid discussion because of that It was also unbelievably clumsily constructed This has been an appalling process with an even worse conclusion We now have junk tabloid language in the lead of a very important article Pathetic,We DONT [[bugger]] vote here I didnt participate in this stupid discussion because of that It was also unbelievably clumsily constructed This has been an appalling process with an even worse conclusion We now have junk tabloid language in the lead of a very important article Pathetic,0.0319122672080993,0.9422688484191896,1,0,1,67,Successful
188,[[Shes]] a Jewessnot a PolessThats a biiiig difference <SPLIT><SPLIT>   PLNarodowiecNR,[[Fucken]] a Jewessnot a PolessThats a biiiig difference <SPLIT><SPLIT>   PLNarodowiecNR,0.0577312111854553,0.9680877327919006,0,1,0,46,Successful
189,Anyone else find this [[FUCKING]] HILARIOUS  I know I do LMFAO,Anyone else find this [[ACCURSED]] HILARIOUS  I know I do LMFAO,0.0319122672080993,0.9422688484191896,1,0,1,60,Successful
190,dat is bad bussiness that you got married so how do dat feel but you talked bout nussie like a [[fucking]] dog now look at ur dum azz,dat is bad bussiness that you got married so how do dat feel but you talked bout nussie like a [[accursed]] dog now look at ur dum azz,0.0319122672080993,0.9422688484191896,1,0,1,51,Successful
191,[[December]] 2005 UTC <SPLIT><SPLIT> Again you start circular discussions then youll ask me how come its circular I will show you proof then you will say how that is relevant to the discussion and so on I am not going to reply to any more of your messages because I find you to be an unrational person who enjoys disrupting the process of editing a page moldovan pages in particular and even during the holidays you act like a not a very good person As for using irc logs would you mind posting what you replied there to me the fuck yourself in [[hell]] part  Bye bye Node please dont bother answering me you wont have a reply back  0829 26,[[April]] 2005 UTC <SPLIT><SPLIT> Again you start circular discussions then youll ask me how come its circular I will show you proof then you will say how that is relevant to the discussion and so on I am not going to reply to any more of your messages because I find you to be an unrational person who enjoys disrupting the process of editing a page moldovan pages in particular and even during the holidays you act like a not a very good person As for using irc logs would you mind posting what you replied there to me the fuck yourself in [[fucking]] part  Bye bye Node please dont bother answering me you wont have a reply back  0829 26,0.0577311515808105,0.9680877327919006,0,1,0,1577,Successful
192,[[Ridiculous]] and unneeded and you are just wikilayering again Im outta here have fun your your minutiae,[[Idiotic]] and unneeded and you are just wikilayering again Im outta here have fun your your minutiae,0.0577311515808105,0.9680877327919006,0,1,0,23,Successful
193,This is [[bloody]] ridiculous,This is [[goddamn]] ridiculous,0.0577312111854553,0.9680877327919006,0,1,0,26,Successful
194,[[You]] have my support although from reading the rfa its doubtful it will pass  My suggestion to you is if it doesnt wait about six months before trying again  And dont let it bother you  The rfa process has gotten so [[screwed]] up its almost impossible to have a good one  Someone is always going to oppose for the stupidest or worse incorrect reason and no amount of discussion will change their mind,[[Thyself]] have my support although from reading the rfa its doubtful it will pass  My suggestion to you is if it doesnt wait about six months before trying again  And dont let it bother you  The rfa process has gotten so [[fucking]] up its almost impossible to have a good one  Someone is always going to oppose for the stupidest or worse incorrect reason and no amount of discussion will change their mind,0.0577311515808105,0.9680877327919006,0,1,0,515,Successful
195,by overrepresenting select [[crazies]] and combining outofcontext clips with xenophobia,by overrepresenting select [[fuckheads]] and combining outofcontext clips with xenophobia,0.0577312111854553,0.9680877327919006,0,1,0,72,Successful
196,Well Im [[fucking]] pissed off now Its been at FAC for over an hour and nobody has commented Why cant these <SPLIT> bloody reviewers get their act together,Well Im [[accursed]] pissed off now Its been at FAC for over an hour and nobody has commented Why cant these <SPLIT> bloody reviewers get their act together,0.0319122672080993,0.9422688484191896,1,0,1,67,Successful
197,wind up  <SPLIT><SPLIT> there is a classic wind up only assosiated with newkie brown  <SPLIT><SPLIT> you tell the victim that the brewers are running a competition that can be won by anyone who finds the tiny hitchhiker on the bridge on the label  after looking for a while the perpetrator then asks if the victim has found it yet  after they say no the perp says oh he must have got a lift  its [[shit]] but is only done with newkie brown,wind up  <SPLIT><SPLIT> there is a classic wind up only assosiated with newkie brown  <SPLIT><SPLIT> you tell the victim that the brewers are running a competition that can be won by anyone who finds the tiny hitchhiker on the bridge on the label  after looking for a while the perpetrator then asks if the victim has found it yet  after they say no the perp says oh he must have got a lift  its [[fucking]] but is only done with newkie brown,0.0577312111854553,0.9680877327919006,0,1,0,979,Successful
198,horn  [[penis]]  virgin  rape retards stop pretending to play professor,horn  [[boner]]  virgin  rape retards stop pretending to play professor,0.0319122672080993,0.9422688484191896,1,0,1,44,Successful
199,WHO THE [[HELL]] ARE U MR IM SUCH AN IMPORTANT PERSON WHO KNOWS EVERYTHING ABOUT WIKIPEDIA,WHO THE [[SHITE]] ARE U MR IM SUCH AN IMPORTANT PERSON WHO KNOWS EVERYTHING ABOUT WIKIPEDIA,0.0577312111854553,0.9680877923965454,0,1,0,66,Successful
200,he can beat up leegz heebz and deek and [[banged]] all there sisters,he can beat up leegz heebz and deek and [[fucking]] all there sisters,0.0577311515808105,0.968087673187256,0,1,0,107,Successful
201,[[Fuck]] everyone,[[Accursed]] everyone,0.0319122672080993,0.9422688484191896,1,0,1,50,Successful
202,Absolute Wank  <SPLIT><SPLIT> this guy is a complete wank and he wanks all day to his dads knickers which are size X12 Large and he licks his dugs arsehole whilst being shagged by his crocodile the wee [[fucking]] fandan,Absolute Wank  <SPLIT><SPLIT> this guy is a complete wank and he wanks all day to his dads knickers which are size X12 Large and he licks his dugs arsehole whilst being shagged by his crocodile the wee [[accursed]] fandan,0.0319122672080993,0.9422688484191896,1,0,1,71,Successful
